X	Y	Region	Terrain
-61	48	hermit_lake	hill_low_side
-60	48	hermit_lake	hill_mid_top
-59	48	hermit_lake	hill_mid_top
-58	48	hermit_lake	hill_mid_top
-57	48	hermit_lake	hill_mid_top
-56	48	hermit_lake	hill_low_side
-55	48	hermit_lake	lake_shore
-54	48	hermit_lake	lake_shallow
-53	48	hermit_lake	lake_deep
-52	48	hermit_lake	lake_deep
-51	48	hermit_lake	lake_deep
-50	48	hermit_lake	lake_shallow
-49	48	hermit_lake	lake_shore
-48	48	hermit_lake	grassland
-47	48	hermit_lake	grassland
-46	48	hermit_lake	grassland
-45	48	hermit_lake	grassland
-44	48	hermit_lake	lake_shore
-43	48	hermit_lake	lake_shallow
-42	48	hermit_lake	lake_deep
-41	48	hermit_lake	lake_deep
-40	48	hermit_lake	lake_shallow
-39	48	hermit_lake	lake_shore
-38	48	hermit_lake	grassland
-37	48	latis_plains	grassland
-36	48	latis_plains	grassland
-35	48	latis_plains	dirt
-34	48	latis_plains	grassland
-33	48	latis_plains	grassland
-32	48	latis_plains	grassland
-31	48	latis_plains	grassland
-30	48	latis_plains	grassland
-29	48	latis_plains	grassland
-28	48	latis_plains	grassland
-27	48	latis_plains	grassland
-26	48	latis_plains	forest_pine_1
-25	48	latis_plains	grassland
-24	48	latis_plains	grassland
-23	48	latis_plains	grassland
-22	48	latis_plains	grassland
-21	48	latis_plains	grassland
-73	49	westwood	forest_3
-72	49	westwood	grassland
-71	49	westwood	grassland
-70	49	westwood	marsh
-69	49	hermit_lake	lake_shore
-68	49	hermit_lake	lake_shallow
-67	49	hermit_lake	lake_shallow
-66	49	hermit_lake	lake_deep
-65	49	hermit_lake	lake_deep
-64	49	hermit_lake	lake_shallow
-63	49	hermit_lake	lake_shore
-62	49	hermit_lake	hill_low_side
-61	49	hermit_lake	hill_mid_top
-60	49	hermit_lake	hill_mid_top
-59	49	hermit_lake	hill_mid_top
-58	49	hermit_lake	hill_mid_top
-57	49	hermit_lake	hill_mid_top
-56	49	hermit_lake	hill_low_side
-55	49	hermit_lake	lake_shore
-54	49	hermit_lake	lake_shallow
-53	49	hermit_lake	lake_deep
-52	49	hermit_lake	lake_deep
-51	49	hermit_lake	lake_deep
-50	49	hermit_lake	lake_shallow
-49	49	hermit_lake	lake_shore
-48	49	hermit_lake	grassland
-47	49	hermit_lake	forest_pine_2
-46	49	hermit_lake	grassland
-45	49	hermit_lake	grassland
-44	49	hermit_lake	lake_shore
-43	49	hermit_lake	lake_shallow
-42	49	hermit_lake	lake_deep
-41	49	hermit_lake	lake_deep
-40	49	hermit_lake	lake_shallow
-39	49	hermit_lake	lake_shallow
-38	49	hermit_lake	lake_shore
-37	49	hermit_lake	grassland
-36	49	latis_plains	grassland
-35	49	latis_plains	grassland
-34	49	latis_plains	grassland
-33	49	latis_plains	grassland
-32	49	latis_plains	grassland
-31	49	latis_plains	grassland
-30	49	latis_plains	grassland
-29	49	latis_plains	dirt
-28	49	latis_plains	grassland
-27	49	latis_plains	grassland
-26	49	latis_plains	grassland
-25	49	latis_plains	grassland
-24	49	latis_plains	grassland
-23	49	latis_plains	grassland
-22	49	latis_plains	grassland
-21	49	latis_plains	grassland
-72	50	westwood	forest_3
-71	50	westwood	forest_3
-70	50	westwood	grassland
-69	50	westwood	marsh
-68	50	hermit_lake	lake_shore
-67	50	hermit_lake	lake_shallow
-66	50	hermit_lake	lake_shallow
-65	50	hermit_lake	lake_shallow
-64	50	hermit_lake	lake_shallow
-63	50	hermit_lake	lake_shore
-62	50	hermit_lake	hill_low_side
-61	50	hermit_lake	hill_mid_top
-60	50	hermit_lake	hill_mid_top
-59	50	hermit_lake	hill_mid_top
-58	50	hermit_lake	hill_mid_top
-57	50	hermit_lake	hill_mid_top
-56	50	hermit_lake	hill_low_side
-55	50	hermit_lake	lake_shore
-54	50	hermit_lake	lake_shallow
-53	50	hermit_lake	lake_deep
-52	50	hermit_lake	lake_deep
-51	50	hermit_lake	lake_shallow
-50	50	hermit_lake	lake_shore
-49	50	hermit_lake	grassland
-48	50	hermit_lake	grassland
-47	50	hermit_lake	grassland
-46	50	hermit_lake	grassland
-45	50	hermit_lake	lake_shore
-44	50	hermit_lake	lake_shallow
-43	50	hermit_lake	lake_deep
-42	50	hermit_lake	lake_deep
-41	50	hermit_lake	lake_deep
-40	50	hermit_lake	lake_shallow
-39	50	hermit_lake	lake_shallow
-38	50	hermit_lake	lake_shallow
-37	50	hermit_lake	lake_shore
-36	50	hermit_lake	grassland
-35	50	latis_plains	grassland
-34	50	latis_plains	grassland
-33	50	latis_plains	grassland
-32	50	latis_plains	grassland
-31	50	latis_plains	grassland
-30	50	latis_plains	grassland
-29	50	latis_plains	grassland
-28	50	latis_plains	grassland
-27	50	latis_plains	grassland
-26	50	latis_plains	grassland
-25	50	latis_plains	grassland
-24	50	latis_plains	grassland
-23	50	latis_plains	grassland
-22	50	latis_plains	grassland
-71	51	westwood	forest_3
-70	51	westwood	marsh
-69	51	westwood	marsh
-68	51	hermit_lake	lake_shore
-67	51	hermit_lake	lake_shallow
-66	51	hermit_lake	lake_shallow
-65	51	hermit_lake	lake_deep
-64	51	hermit_lake	lake_deep
-63	51	hermit_lake	lake_shallow
-62	51	hermit_lake	lake_shore
-61	51	hermit_lake	hill_low_side
-60	51	hermit_lake	hill_mid_top
-59	51	hermit_lake	hill_mid_top
-58	51	hermit_lake	hill_mid_top
-57	51	hermit_lake	hill_low_side
-56	51	hermit_lake	lake_shore
-55	51	hermit_lake	lake_shallow
-54	51	hermit_lake	lake_deep
-53	51	hermit_lake	lake_deep
-52	51	hermit_lake	lake_deep
-51	51	hermit_lake	lake_shallow
-50	51	hermit_lake	lake_shore
-49	51	hermit_lake	grassland
-48	51	hermit_lake	grassland
-47	51	hermit_lake	grassland
-46	51	hermit_lake	lake_shore
-45	51	hermit_lake	lake_shallow
-44	51	hermit_lake	lake_deep
-43	51	hermit_lake	lake_deep
-42	51	hermit_lake	lake_deep
-41	51	hermit_lake	lake_shallow
-40	51	hermit_lake	lake_shallow
-39	51	hermit_lake	lake_shallow
-38	51	hermit_lake	lake_shallow
-37	51	hermit_lake	lake_shore
-36	51	hermit_lake	grassland
-35	51	latis_plains	grassland
-34	51	latis_plains	forest_pine_1
-33	51	latis_plains	grassland
-32	51	latis_plains	grassland
-31	51	latis_plains	grassland
-30	51	latis_plains	grassland
-29	51	latis_plains	grassland
-28	51	latis_plains	grassland
-27	51	latis_plains	grassland
-26	51	latis_plains	grassland
-25	51	latis_plains	grassland
-24	51	latis_plains	grassland
-23	51	latis_plains	grassland
-71	52	westwood	forest_3
-70	52	westwood	marsh
-69	52	hermit_lake	lake_shore
-68	52	hermit_lake	lake_shallow
-67	52	hermit_lake	lake_shallow
-66	52	hermit_lake	lake_shallow
-65	52	hermit_lake	lake_shallow
-64	52	hermit_lake	lake_deep
-63	52	hermit_lake	lake_deep
-62	52	hermit_lake	lake_shallow
-61	52	hermit_lake	lake_shore
-60	52	hermit_lake	hill_low_side
-59	52	hermit_lake	hill_low_side
-58	52	hermit_lake	hill_low_side
-57	52	hermit_lake	lake_shore
-56	52	hermit_lake	lake_shallow
-55	52	hermit_lake	lake_deep
-54	52	hermit_lake	lake_deep
-53	52	hermit_lake	lake_deep
-52	52	hermit_lake	lake_deep
-51	52	hermit_lake	lake_deep
-50	52	hermit_lake	lake_shallow
-49	52	hermit_lake	lake_shore
-48	52	hermit_lake	grassland
-47	52	hermit_lake	grassland
-46	52	hermit_lake	lake_shore
-45	52	hermit_lake	lake_shallow
-44	52	hermit_lake	lake_deep
-43	52	hermit_lake	lake_deep
-42	52	hermit_lake	lake_shallow
-41	52	hermit_lake	lake_shallow
-40	52	hermit_lake	lake_shallow
-39	52	hermit_lake	lake_shallow
-38	52	hermit_lake	lake_shallow
-37	52	hermit_lake	lake_shore
-36	52	hermit_lake	grassland
-35	52	latis_plains	grassland
-34	52	latis_plains	grassland
-33	52	latis_plains	floodplain
-32	52	latis_plains	floodplain
-31	52	latis_plains	grassland
-30	52	latis_plains	grassland
-29	52	latis_plains	grassland
-28	52	latis_plains	grassland
-27	52	latis_plains	grassland
-26	52	latis_plains	grassland
-25	52	latis_plains	grassland
-24	52	latis_plains	grassland
-71	53	westwood	marsh
-70	53	hermit_lake	lake_shore
-69	53	hermit_lake	lake_shallow
-68	53	hermit_lake	lake_shallow
-67	53	hermit_lake	lake_shallow
-66	53	hermit_lake	lake_shallow
-65	53	hermit_lake	lake_deep
-64	53	hermit_lake	lake_deep
-63	53	hermit_lake	lake_deep
-62	53	hermit_lake	lake_deep
-61	53	hermit_lake	lake_shallow
-60	53	hermit_lake	lake_shore
-59	53	hermit_lake	lake_shore
-58	53	hermit_lake	lake_shore
-57	53	hermit_lake	lake_shallow
-56	53	hermit_lake	lake_deep
-55	53	hermit_lake	lake_deep
-54	53	hermit_lake	lake_deep
-53	53	hermit_lake	lake_deep
-52	53	hermit_lake	lake_deep
-51	53	hermit_lake	lake_deep
-50	53	hermit_lake	lake_deep
-49	53	hermit_lake	lake_shallow
-48	53	hermit_lake	lake_shore
-47	53	hermit_lake	lake_shore
-46	53	hermit_lake	lake_shallow
-45	53	hermit_lake	lake_deep
-44	53	hermit_lake	lake_deep
-43	53	hermit_lake	lake_deep
-42	53	hermit_lake	lake_deep
-41	53	hermit_lake	lake_shallow
-40	53	hermit_lake	lake_shallow
-39	53	hermit_lake	lake_shallow
-38	53	hermit_lake	lake_shore
-37	53	hermit_lake	grassland
-36	53	latis_plains	grassland
-35	53	latis_plains	grassland
-34	53	latis_plains	grassland
-33	53	latis_plains	grassland
-32	53	latis_plains	grassland
-31	53	latis_plains	grassland
-30	53	latis_plains	grassland
-29	53	latis_plains	floodplain
-28	53	latis_plains	grassland
-27	53	latis_plains	grassland
-26	53	latis_plains	grassland
-25	53	latis_plains	grassland
-24	53	latis_plains	grassland
-72	54	hermit_lake	grassland
-71	54	hermit_lake	lake_shore
-70	54	hermit_lake	lake_shallow
-69	54	hermit_lake	lake_shallow
-68	54	hermit_lake	lake_shallow
-67	54	hermit_lake	lake_deep
-66	54	hermit_lake	lake_deep
-65	54	hermit_lake	lake_deep
-64	54	hermit_lake	lake_deep
-63	54	hermit_lake	lake_deep
-62	54	hermit_lake	lake_deep
-61	54	hermit_lake	lake_deep
-60	54	hermit_lake	lake_shallow
-59	54	hermit_lake	lake_shallow
-58	54	hermit_lake	lake_shallow
-57	54	hermit_lake	lake_deep
-56	54	hermit_lake	lake_deep
-55	54	hermit_lake	lake_deep
-54	54	hermit_lake	lake_deep
-53	54	hermit_lake	lake_deep
-52	54	hermit_lake	lake_deep
-51	54	hermit_lake	lake_deep
-50	54	hermit_lake	lake_deep
-49	54	hermit_lake	lake_deep
-48	54	hermit_lake	lake_shallow
-47	54	hermit_lake	lake_shallow
-46	54	hermit_lake	lake_deep
-45	54	hermit_lake	lake_deep
-44	54	hermit_lake	lake_deep
-43	54	hermit_lake	lake_deep
-42	54	hermit_lake	lake_shallow
-41	54	hermit_lake	lake_shallow
-40	54	hermit_lake	lake_shallow
-39	54	hermit_lake	lake_shore
-38	54	hermit_lake	grassland
-37	54	latis_plains	grassland
-36	54	latis_plains	grassland
-35	54	latis_plains	floodplain
-34	54	latis_plains	grassland
-33	54	latis_plains	floodplain
-32	54	latis_plains	floodplain
-31	54	latis_plains	floodplain
-30	54	latis_plains	grassland
-29	54	latis_plains	grassland
-28	54	latis_plains	grassland
-27	54	latis_plains	floodplain
-26	54	latis_plains	grassland
-25	54	latis_plains	grassland
-72	55	hermit_lake	grassland
-71	55	hermit_lake	lake_shore
-70	55	hermit_lake	lake_shallow
-69	55	hermit_lake	lake_shallow
-68	55	hermit_lake	lake_deep
-67	55	hermit_lake	lake_deep
-66	55	hermit_lake	lake_deep
-65	55	hermit_lake	lake_deep
-64	55	hermit_lake	lake_deep
-63	55	hermit_lake	lake_deep
-62	55	hermit_lake	lake_deep
-61	55	hermit_lake	lake_deep
-60	55	hermit_lake	lake_deep
-59	55	hermit_lake	lake_deep
-58	55	hermit_lake	lake_deep
-57	55	hermit_lake	lake_deep
-56	55	hermit_lake	lake_deep
-55	55	hermit_lake	lake_deep
-54	55	hermit_lake	lake_deep
-53	55	hermit_lake	lake_deep
-52	55	hermit_lake	lake_deep
-51	55	hermit_lake	lake_deep
-50	55	hermit_lake	lake_deep
-49	55	hermit_lake	lake_deep
-48	55	hermit_lake	lake_deep
-47	55	hermit_lake	lake_deep
-46	55	hermit_lake	lake_deep
-45	55	hermit_lake	lake_deep
-44	55	hermit_lake	lake_deep
-43	55	hermit_lake	lake_deep
-42	55	hermit_lake	lake_shallow
-41	55	hermit_lake	lake_shallow
-40	55	hermit_lake	lake_shallow
-39	55	hermit_lake	lake_shore
-38	55	hermit_lake	grassland
-37	55	latis_plains	floodplain
-36	55	latis_plains	grassland
-35	55	latis_plains	grassland
-34	55	latis_plains	floodplain
-33	55	latis_plains	floodplain
-32	55	latis_plains	floodplain
-31	55	latis_plains	floodplain
-30	55	latis_plains	floodplain
-29	55	latis_plains	grassland
-28	55	latis_plains	floodplain
-27	55	latis_plains	grassland
-26	55	latis_plains	grassland
-72	56	hermit_lake	grassland
-71	56	hermit_lake	lake_shore
-70	56	hermit_lake	lake_shallow
-69	56	hermit_lake	lake_shallow
-68	56	hermit_lake	lake_deep
-67	56	hermit_lake	lake_deep
-66	56	hermit_lake	lake_deep
-65	56	hermit_lake	lake_deep
-64	56	hermit_lake	lake_deep
-63	56	hermit_lake	lake_deep
-62	56	hermit_lake	lake_deep
-61	56	hermit_lake	lake_deep
-60	56	hermit_lake	lake_shallow
-59	56	hermit_lake	lake_deep
-58	56	hermit_lake	lake_deep
-57	56	hermit_lake	lake_deep
-56	56	hermit_lake	lake_deep
-55	56	hermit_lake	lake_deep
-54	56	hermit_lake	lake_deep
-53	56	hermit_lake	lake_deep
-52	56	hermit_lake	lake_shallow
-51	56	hermit_lake	lake_deep
-50	56	hermit_lake	lake_deep
-49	56	hermit_lake	lake_deep
-48	56	hermit_lake	lake_deep
-47	56	hermit_lake	lake_deep
-46	56	hermit_lake	lake_deep
-45	56	hermit_lake	lake_deep
-44	56	hermit_lake	lake_deep
-43	56	hermit_lake	lake_deep
-42	56	hermit_lake	lake_deep
-41	56	hermit_lake	lake_shallow
-40	56	hermit_lake	lake_shallow
-39	56	hermit_lake	lake_shore
-38	56	hermit_lake	grassland
-37	56	latis_plains	grassland
-36	56	latis_plains	floodplain
-35	56	latis_plains	floodplain
-34	56	latis_plains	floodplain
-33	56	latis_plains	floodplain
-32	56	latis_plains	floodplain
-31	56	latis_plains	floodplain
-30	56	latis_plains	floodplain
-29	56	latis_plains	grassland
-28	56	latis_plains	grassland
-27	56	latis_plains	grassland
-26	56	latis_plains	grassland
-25	56	latis_plains	floodplain
-73	57	hermit_lake	grassland
-72	57	hermit_lake	lake_shore
-71	57	hermit_lake	lake_shallow
-70	57	hermit_lake	lake_shallow
-69	57	hermit_lake	lake_shallow
-68	57	hermit_lake	lake_shallow
-67	57	hermit_lake	lake_deep
-66	57	hermit_lake	lake_deep
-65	57	hermit_lake	lake_deep
-64	57	hermit_lake	lake_deep
-63	57	hermit_lake	lake_shallow
-62	57	hermit_lake	lake_shallow
-61	57	hermit_lake	lake_shallow
-60	57	hermit_lake	lake_shallow
-59	57	hermit_lake	lake_shallow
-58	57	hermit_lake	lake_shallow
-57	57	hermit_lake	lake_deep
-56	57	hermit_lake	lake_deep
-55	57	hermit_lake	lake_deep
-54	57	hermit_lake	lake_deep
-53	57	hermit_lake	lake_shallow
-52	57	hermit_lake	lake_shallow
-51	57	hermit_lake	lake_deep
-50	57	hermit_lake	lake_deep
-49	57	hermit_lake	lake_deep
-48	57	hermit_lake	lake_deep
-47	57	hermit_lake	lake_deep
-46	57	hermit_lake	lake_deep
-45	57	hermit_lake	lake_deep
-44	57	hermit_lake	lake_deep
-43	57	hermit_lake	lake_deep
-42	57	hermit_lake	lake_deep
-41	57	hermit_lake	lake_deep
-40	57	hermit_lake	lake_shallow
-39	57	hermit_lake	lake_shallow
-38	57	hermit_lake	lake_shore
-37	57	latis_plains	floodplain
-36	57	latis_plains	floodplain
-35	57	latis_plains	floodplain
-34	57	latis_plains	floodplain
-33	57	latis_plains	floodplain
-32	57	latis_plains	floodplain
-31	57	latis_plains	floodplain
-30	57	latis_plains	floodplain
-29	57	latis_plains	grassland
-28	57	latis_plains	floodplain
-27	57	latis_plains	grassland
-26	57	latis_plains	floodplain
-25	57	latis_plains	floodplain
-73	58	hermit_lake	grassland
-72	58	hermit_lake	lake_shore
-71	58	hermit_lake	lake_shallow
-70	58	hermit_lake	lake_shallow
-69	58	hermit_lake	lake_shallow
-68	58	hermit_lake	lake_shallow
-67	58	hermit_lake	lake_shallow
-66	58	hermit_lake	lake_deep
-65	58	hermit_lake	lake_deep
-64	58	hermit_lake	lake_shallow
-63	58	hermit_lake	lake_shallow
-62	58	hermit_lake	lake_shallow
-61	58	hermit_lake	lake_shallow
-60	58	hermit_lake	lake_shallow
-59	58	hermit_lake	lake_shallow
-58	58	hermit_lake	lake_shallow
-57	58	hermit_lake	lake_shallow
-56	58	hermit_lake	lake_deep
-55	58	hermit_lake	lake_deep
-54	58	hermit_lake	lake_shallow
-53	58	hermit_lake	lake_shallow
-52	58	hermit_lake	lake_shallow
-51	58	hermit_lake	lake_shallow
-50	58	hermit_lake	lake_shallow
-49	58	hermit_lake	lake_shallow
-48	58	hermit_lake	lake_deep
-47	58	hermit_lake	lake_shallow
-46	58	hermit_lake	lake_deep
-45	58	hermit_lake	lake_deep
-44	58	hermit_lake	lake_deep
-43	58	hermit_lake	lake_deep
-42	58	hermit_lake	lake_deep
-41	58	hermit_lake	lake_deep
-40	58	hermit_lake	lake_deep
-39	58	hermit_lake	lake_shallow
-38	58	hermit_lake	river_shallow
-37	58	hermit_lake	lake_shore
-36	58	latis_plains	floodplain
-35	58	latis_plains	floodplain
-34	58	latis_plains	floodplain
-33	58	latis_plains	floodplain
-32	58	latis_plains	floodplain
-31	58	latis_plains	floodplain
-30	58	latis_plains	floodplain
-29	58	latis_plains	grassland
-28	58	latis_plains	floodplain
-27	58	latis_plains	floodplain
-26	58	latis_plains	floodplain
-73	59	hermit_lake	grassland
-72	59	hermit_lake	lake_shore
-71	59	hermit_lake	lake_shallow
-70	59	hermit_lake	lake_shallow
-69	59	hermit_lake	lake_shallow
-68	59	hermit_lake	lake_shallow
-67	59	hermit_lake	lake_shallow
-66	59	hermit_lake	lake_shallow
-65	59	hermit_lake	lake_shallow
-64	59	hermit_lake	lake_shallow
-63	59	hermit_lake	lake_shallow
-62	59	hermit_lake	lake_shallow
-61	59	hermit_lake	lake_shallow
-60	59	hermit_lake	lake_shallow
-59	59	hermit_lake	lake_shallow
-58	59	hermit_lake	lake_shallow
-57	59	hermit_lake	lake_shallow
-56	59	hermit_lake	lake_shallow
-55	59	hermit_lake	lake_shallow
-54	59	hermit_lake	lake_shallow
-53	59	hermit_lake	lake_shallow
-52	59	hermit_lake	lake_shallow
-51	59	hermit_lake	lake_shallow
-50	59	hermit_lake	lake_shallow
-49	59	hermit_lake	lake_shallow
-48	59	hermit_lake	lake_shallow
-47	59	hermit_lake	lake_shallow
-46	59	hermit_lake	lake_shallow
-45	59	hermit_lake	lake_shallow
-44	59	hermit_lake	lake_deep
-43	59	hermit_lake	lake_deep
-42	59	hermit_lake	lake_deep
-41	59	hermit_lake	lake_deep
-40	59	hermit_lake	lake_deep
-39	59	hermit_lake	lake_deep
-38	59	hermit_lake	river_shallow
-37	59	hermit_lake	lake_shallow
-36	59	hermit_lake	lake_shore
-35	59	latis_plains	floodplain
-34	59	latis_plains	floodplain
-33	59	latis_plains	floodplain
-32	59	latis_plains	floodplain
-31	59	latis_plains	floodplain
-30	59	latis_plains	floodplain
-29	59	latis_plains	floodplain
-28	59	latis_plains	floodplain
-27	59	latis_plains	floodplain
-72	60	hermit_lake	grassland
-71	60	hermit_lake	lake_shore
-70	60	hermit_lake	lake_shallow
-69	60	hermit_lake	lake_shallow
-68	60	hermit_lake	lake_shallow
-67	60	hermit_lake	lake_shallow
-66	60	hermit_lake	lake_shallow
-65	60	hermit_lake	lake_shallow
-64	60	hermit_lake	lake_shallow
-63	60	hermit_lake	lake_shallow
-62	60	hermit_lake	lake_shore
-61	60	hermit_lake	lake_shore
-60	60	hermit_lake	lake_shore
-59	60	hermit_lake	lake_shore
-58	60	hermit_lake	lake_shallow
-57	60	hermit_lake	lake_shallow
-56	60	hermit_lake	lake_shallow
-55	60	hermit_lake	lake_shallow
-54	60	hermit_lake	lake_shallow
-53	60	hermit_lake	lake_shore
-52	60	hermit_lake	lake_shore
-51	60	hermit_lake	lake_shallow
-50	60	hermit_lake	lake_shallow
-49	60	hermit_lake	lake_shallow
-48	60	hermit_lake	lake_shallow
-47	60	hermit_lake	lake_shallow
-46	60	hermit_lake	lake_shallow
-45	60	hermit_lake	lake_shallow
-44	60	hermit_lake	lake_shallow
-43	60	hermit_lake	lake_deep
-42	60	hermit_lake	lake_deep
-41	60	hermit_lake	lake_deep
-40	60	hermit_lake	lake_deep
-39	60	hermit_lake	lake_deep
-38	60	hermit_lake	river_deep
-37	60	hermit_lake	lake_deep
-36	60	hermit_lake	lake_shallow
-35	60	hermit_lake	lake_shore
-34	60	latis_plains	floodplain
-33	60	latis_plains	floodplain
-32	60	latis_plains	floodplain
-31	60	latis_plains	floodplain
-30	60	latis_plains	floodplain
-29	60	latis_plains	floodplain
-28	60	latis_plains	floodplain
-27	60	latis_plains	floodplain
-71	61	hermit_lake	grassland
-70	61	hermit_lake	lake_shore
-69	61	hermit_lake	lake_shore
-68	61	hermit_lake	lake_shore
-67	61	hermit_lake	lake_shallow
-66	61	hermit_lake	lake_shallow
-65	61	hermit_lake	lake_shallow
-64	61	hermit_lake	lake_shallow
-63	61	hermit_lake	lake_shore
-62	61	hermit_lake	grassland
-61	61	hermit_lake	grassland
-60	61	hermit_lake	grassland
-59	61	hermit_lake	grassland
-58	61	hermit_lake	lake_shore
-57	61	hermit_lake	lake_shallow
-56	61	hermit_lake	lake_shallow
-55	61	hermit_lake	lake_shallow
-54	61	hermit_lake	lake_shore
-53	61	hermit_lake	grassland
-52	61	hermit_lake	grassland
-51	61	hermit_lake	lake_shore
-50	61	hermit_lake	lake_shore
-49	61	hermit_lake	lake_shore
-48	61	hermit_lake	lake_shore
-47	61	hermit_lake	lake_shallow
-46	61	hermit_lake	lake_shallow
-45	61	hermit_lake	lake_shallow
-44	61	hermit_lake	lake_shallow
-43	61	hermit_lake	lake_shallow
-42	61	hermit_lake	lake_deep
-41	61	hermit_lake	lake_deep
-40	61	hermit_lake	lake_deep
-39	61	hermit_lake	lake_deep
-38	61	hermit_lake	river_deep
-37	61	hermit_lake	lake_deep
-36	61	hermit_lake	lake_shallow
-35	61	hermit_lake	lake_shallow
-34	61	hermit_lake	lake_shore
-33	61	latis_plains	floodplain
-32	61	latis_plains	floodplain
-31	61	latis_plains	floodplain
-30	61	latis_plains	floodplain
-29	61	latis_plains	floodplain
-28	61	latis_plains	floodplain
-27	61	latis_plains	floodplain
-70	62	hermit_lake	grassland
-69	62	hermit_lake	grassland
-68	62	hermit_lake	grassland
-67	62	hermit_lake	lake_shore
-66	62	hermit_lake	lake_shore
-65	62	hermit_lake	lake_shallow
-64	62	hermit_lake	lake_shallow
-63	62	hermit_lake	lake_shore
-62	62	hermit_lake	grassland
-58	62	hermit_lake	grassland
-57	62	hermit_lake	lake_shore
-56	62	hermit_lake	lake_shore
-55	62	hermit_lake	lake_shore
-54	62	hermit_lake	grassland
-51	62	hermit_lake	grassland
-50	62	hermit_lake	grassland
-49	62	hermit_lake	grassland
-48	62	hermit_lake	grassland
-47	62	hermit_lake	lake_shore
-46	62	hermit_lake	lake_shore
-45	62	hermit_lake	lake_shore
-44	62	hermit_lake	lake_shallow
-43	62	hermit_lake	lake_shallow
-42	62	hermit_lake	lake_shallow
-41	62	hermit_lake	lake_deep
-40	62	hermit_lake	lake_deep
-39	62	hermit_lake	lake_deep
-38	62	hermit_lake	river_deep
-37	62	hermit_lake	lake_deep
-36	62	hermit_lake	lake_deep
-35	62	hermit_lake	lake_shallow
-34	62	hermit_lake	lake_shore
-33	62	latis_plains	floodplain
-32	62	latis_plains	floodplain
-31	62	latis_plains	floodplain
-30	62	latis_plains	floodplain
-29	62	latis_plains	floodplain
-28	62	latis_plains	floodplain
-67	63	hermit_lake	grassland
-66	63	hermit_lake	grassland
-65	63	hermit_lake	lake_shore
-64	63	hermit_lake	lake_shore
-63	63	hermit_lake	grassland
-57	63	hermit_lake	grassland
-56	63	hermit_lake	grassland
-55	63	hermit_lake	grassland
-47	63	hermit_lake	grassland
-46	63	hermit_lake	grassland
-45	63	hermit_lake	grassland
-44	63	hermit_lake	lake_shore
-43	63	hermit_lake	lake_shore
-42	63	hermit_lake	river_shallow
-41	63	hermit_lake	lake_shallow
-40	63	hermit_lake	lake_shallow
-39	63	hermit_lake	lake_deep
-38	63	hermit_lake	river_deep
-37	63	hermit_lake	lake_deep
-36	63	hermit_lake	lake_shallow
-35	63	hermit_lake	lake_shallow
-34	63	hermit_lake	lake_shore
-33	63	latis_plains	floodplain
-32	63	latis_plains	floodplain
-31	63	latis_plains	floodplain
-30	63	latis_plains	floodplain
-29	63	latis_plains	floodplain
-65	64	hermit_lake	grassland
-64	64	hermit_lake	grassland
-44	64	latis_plains	floodplain
-43	64	latis_plains	floodplain
-42	64	hermit_lake	lake_shore
-41	64	hermit_lake	river_shallow
-40	64	hermit_lake	river_shallow
-39	64	hermit_lake	lake_deep
-38	64	hermit_lake	river_shallow
-37	64	hermit_lake	lake_shallow
-36	64	hermit_lake	lake_shallow
-35	64	hermit_lake	lake_shore
-34	64	latis_plains	floodplain
-33	64	latis_plains	floodplain
-32	64	latis_plains	floodplain
-31	64	latis_plains	floodplain
-30	64	latis_plains	floodplain
-43	65	latis_plains	floodplain
-42	65	latis_plains	floodplain
-41	65	hermit_lake	lake_shore
-40	65	hermit_lake	lake_shore
-39	65	hermit_lake	river_shallow
-38	65	hermit_lake	river_shallow
-37	65	hermit_lake	river_shallow
-36	65	hermit_lake	lake_shore
-35	65	latis_plains	floodplain
-34	65	latis_plains	floodplain
-33	65	latis_plains	floodplain
-32	65	latis_plains	floodplain
-31	65	latis_plains	floodplain
-30	65	latis_plains	floodplain
-29	65	latis_plains	floodplain
-43	66	latis_plains	floodplain
-42	66	latis_plains	floodplain
-41	66	latis_plains	floodplain
-40	66	latis_plains	floodplain
-39	66	hermit_lake	lake_shore
-38	66	hermit_lake	lake_shore
-37	66	hermit_lake	lake_shore
-36	66	latis_plains	floodplain
-35	66	latis_plains	floodplain
-34	66	latis_plains	floodplain
-33	66	latis_plains	floodplain
-32	66	latis_plains	floodplain
-30	66	latis_plains	floodplain
-42	67	latis_plains	floodplain
-41	67	latis_plains	floodplain
-40	67	latis_plains	floodplain
-39	67	latis_plains	floodplain
-38	67	latis_plains	floodplain
-37	67	latis_plains	floodplain
-36	67	latis_plains	floodplain
-35	67	latis_plains	floodplain
-34	67	latis_plains	floodplain
-33	67	latis_plains	floodplain
-40	68	latis_plains	floodplain
-39	68	latis_plains	floodplain
-37	68	latis_plains	floodplain
-36	68	latis_plains	floodplain
